GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Post Title	Post Type	Image URL	Brand
1102996423690407936	2019-03-05 18:16:54	http://twitter.com/ewwaldo/status/1102996423690407936	b'rt @ucla cannot wait for #collegesigningday!'	@ewwaldo	Eric Waldo	United States of America	District of Columbia	Washington, D.C.	Positive	Neutral	Twitter	M	8195	9516	8156	RT @UCLA Can't wait for #CollegeSigningDay! https://t.co/ZbmNY1XBUS	Retweet		
1103042688985657344	2019-03-05 21:20:45	http://twitter.com/aanhthynnguyen/status/1103042688985657344	b'rt @ucla we are honored @michelleobama and @bettermakeroom chose to partner with @uofcalifornia, and will celebrate students taking charge of their futures at the first-ever west coast #collegesigningday on our campus may 1st!'	@aanhthynnguyen	Thy				Neutral	Joy	Twitter		32842	373	311	RT @UCLA We're honored @MichelleObama and @BetterMakeRoom chose to partner with @UofCalifornia, and will celebrate students taking charge of their futures at the first-ever West Coast #CollegeSigningDay on our campus May 1st! https://t.co/pJb22AjdrM	Retweet		
1102783366057738240	2019-03-05 04:10:17	http://twitter.com/LeeAnnJackson/status/1102783366057738240	b'rt @ucla join us may 18th for our #ucla100 centennial celebration, a series of events ending in a light and sound show with royce hall as the backdrop. the day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future.'	@LeeAnnJackson	Lee Ann Jackson	United States of America	California		Neutral	Neutral	Twitter	M	8608	1030	1284	RT @UCLA Join us May 18th for our #UCLA100 Centennial Celebration, a series of events ending in a light and sound show with Royce Hall as the backdrop. The day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future. ➡️ https://t.co/p0Gvg4SWjI https://t.co/AmHfkktLn4	Retweet		
1102982986746814464	2019-03-05 17:23:31	http://twitter.com/BetterMakeRoom/status/1102982986746814464	b'@ucla @michelleobama @uofcalifornia cannot wait!'	@BetterMakeRoom	Better Make Room 🎓	United States of America			Positive	Joy	Twitter		16831	29909	871	@UCLA @MichelleObama @UofCalifornia Can’t wait! 🎉	Reply		
1103026334056427520	2019-03-05 20:15:45	http://twitter.com/TheMouseking/status/1103026334056427520	b'rt @ucla we are honored @michelleobama and @bettermakeroom chose to partner with @uofcalifornia, and will celebrate students taking charge of their futures at the first-ever west coast #collegesigningday on our campus may 1st!'	@TheMouseking	J To	United States of America	California	Santa Barbara	Neutral	Joy	Twitter		16308	259	871	RT @UCLA We're honored @MichelleObama and @BetterMakeRoom chose to partner with @UofCalifornia, and will celebrate students taking charge of their futures at the first-ever West Coast #CollegeSigningDay on our campus May 1st! https://t.co/pJb22AjdrM	Retweet		
1103000293980205056	2019-03-05 18:32:17	http://twitter.com/Human1American2/status/1103000293980205056	b'rt @ucla cannot wait for #collegesigningday!'	@Human1American2	Human-Woman-American	United States of America			Positive	Neutral	Twitter		99832	553	570	RT @UCLA Can't wait for #CollegeSigningDay! https://t.co/ZbmNY1XBUS	Retweet		
1102747755800227842	2019-03-05 01:48:47	http://twitter.com/asapmells/status/1102747755800227842	b'rt @ucla bring it on week nine.  #sceneatucla by'	@asapmells	melanie 💛	United States of America	Texas	Dallas	Neutral	Neutral	Twitter	F	4988	266	391	"RT @UCLA Bring it on week nine. 💪

#SceneAtUCLA 📷by https://t.co/IDV4wIxQQN https://t.co/D3PC3PJoGi"	Retweet		
1102944761332170757	2019-03-05 14:51:37	http://twitter.com/awhisperedwish/status/1102944761332170757	b'rt @ucla join us may 18th for our #ucla100 centennial celebration, a series of events ending in a light and sound show with royce hall as the backdrop. the day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future.'	@awhisperedwish	Rachel Corell (RC)				Neutral	Neutral	Twitter	F	8528	615	2598	RT @UCLA Join us May 18th for our #UCLA100 Centennial Celebration, a series of events ending in a light and sound show with Royce Hall as the backdrop. The day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future. ➡️ https://t.co/p0Gvg4SWjI https://t.co/AmHfkktLn4	Retweet		
1102945995070017536	2019-03-05 14:56:31	http://twitter.com/VaneOrtiz94/status/1102945995070017536	b'rt @ucla bring it on week nine.  #sceneatucla by'	@VaneOrtiz94	Vanessa Ortiz	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	F	530	119	328	"RT @UCLA Bring it on week nine. 💪

#SceneAtUCLA 📷by https://t.co/IDV4wIxQQN https://t.co/D3PC3PJoGi"	Retweet		
1102793949796659200	2019-03-05 04:52:21	http://twitter.com/kat_lauer/status/1102793949796659200	b'rt @ucla join us may 18th for our #ucla100 centennial celebration, a series of events ending in a light and sound show with royce hall as the backdrop. the day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future.'	@kat_lauer	Kat Lauer	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	F	9948	811	1401	RT @UCLA Join us May 18th for our #UCLA100 Centennial Celebration, a series of events ending in a light and sound show with Royce Hall as the backdrop. The day will kick off a yearlong celebration to reflect on our past achievements and look ahead to our future. ➡️ https://t.co/p0Gvg4SWjI https://t.co/AmHfkktLn4	Retweet		
